ID,YEAR_BIRTH,AGE,EDUCATION,MARITAL_STATUS,INCOME,TOTAL_CHILDREN,TOTAL_SPENT,TOTAL_PURCHASES,WEB_VISITS,RECENCY,CAMPAIGN_RESPONSE,DT_CUSTOMER
6721,1951,74,GRADUATION,MARRIED,71965.0,1,1213,17,3,21,0,2013-07-29
2829,1955,70,GRADUATION,MARRIED,65210.0,1,731,22,6,25,0,2014-03-10
1772,1975,50,PHD,MARRIED,79174.0,0,2043,19,2,2,1,2013-01-11
1544,1967,58,MASTER,DIVORCED,81380.0,0,1893,17,2,51,0,2012-12-22
492,1973,52,PHD,YOLO,48432.0,1,424,19,8,3,0,2012-10-18
4377,1971,54,GRADUATION,MARRIED,52914.0,1,575,15,7,32,0,2013-01-07
4541,1955,70,GRADUATION,TOGETHER,38946.0,1,257,12,5,84,0,2013-10-24
1321,1974,51,GRADUATION,MARRIED,26067.0,1,56,9,8,49,0,2013-11-04
8858,1972,53,PHD,MARRIED,44325.0,1,542,21,8,69,0,2013-03-07
3266,1964,61,GRADUATION,MARRIED,42523.0,0,125,7,2,96,0,2014-04-23
11187,1978,47,BASIC,SINGLE,26487.0,1,69,9,5,23,0,2013-05-20
8207,1957,68,2N CYCLE,MARRIED,53233.0,1,40,5,4,18,0,2014-03-18
9723,1960,65,GRADUATION,MARRIED,67716.0,1,1016,28,5,8,0,2013-01-10
2666,1972,53,MASTER,MARRIED,76234.0,1,907,23,3,21,0,2014-02-06
5721,1956,69,PHD,MARRIED,84117.0,0,1566,24,2,60,0,2014-05-11
10652,1957,68,MASTER,TOGETHER,65487.0,0,1169,17,2,48,0,2014-01-10
1646,1972,53,BASIC,MARRIED,25224.0,1,46,7,3,36,0,2014-03-16
4418,1983,42,MASTER,SINGLE,89616.0,0,1644,25,2,36,1,2013-02-25
2656,1971,54,GRADUATION,DIVORCED,40851.0,2,59,5,7,63,0,2013-02-21
7990,1947,78,GRADUATION,MARRIED,27469.0,0,17,4,6,2,0,2012-08-02
8722,1957,68,2N CYCLE,MARRIED,82347.0,0,1853,25,3,38,1,2012-11-06
7118,1957,68,GRADUATION,MARRIED,73803.0,1,1528,22,6,61,1,2012-08-01
2980,1952,73,MASTER,SINGLE,8820.0,2,35,10,8,52,0,2013-03-22
1839,1974,51,GRADUATION,SINGLE,43322.0,0,141,8,7,25,0,2014-04-21
10722,1973,52,GRADUATION,TOGETHER,55593.0,1,546,17,6,63,0,2013-08-21
2632,1954,71,GRADUATION,MARRIED,50501.0,2,500,20,6,10,1,2013-06-18
9014,1975,50,GRADUATION,MARRIED,37085.0,2,61,10,8,65,0,2014-06-26
7620,1990,35,BASIC,SINGLE,16185.0,1,106,8,8,71,0,2013-08-05
10968,1969,56,GRADUATION,SINGLE,57731.0,1,704,26,6,0,0,2012-11-23
11133,1973,52,PHD,YOLO,48432.0,1,424,19,8,3,1,2012-10-18
2736,1978,47,GRADUATION,MARRIED,73807.0,1,849,23,2,88,0,2013-01-02
1876,1990,35,GRADUATION,MARRIED,18929.0,0,85,6,6,15,0,2013-02-16
5959,1968,57,GRADUATION,SINGLE,35893.0,2,199,15,8,80,0,2012-10-15
1092,1980,45,GRADUATION,MARRIED,61014.0,1,1147,20,7,17,0,2012-08-11
4333,1954,71,GRADUATION,TOGETHER,32144.0,2,54,10,7,76,0,2014-03-23
3850,1963,62,BASIC,TOGETHER,14918.0,1,43,5,6,52,0,2012-12-07
6168,1963,62,GRADUATION,DIVORCED,45146.0,2,53,6,4,28,0,2013-07-15
607,1955,70,2N CYCLE,DIVORCED,41769.0,1,521,22,8,31,0,2013-02-13
10469,1981,44,GRADUATION,TOGETHER,88325.0,0,1623,18,2,42,0,2014-02-05
6983,1950,75,MASTER,DIVORCED,38054.0,2,45,7,7,24,0,2014-05-01
3661,1995,30,2N CYCLE,SINGLE,80617.0,0,1435,19,2,42,0,2012-10-12
9303,1976,49,GRADUATION,MARRIED,5305.0,1,32,1,13,12,0,2013-07-30
692,1954,71,GRADUATION,TOGETHER,36807.0,2,16,4,6,88,0,2012-12-20
736,1983,42,GRADUATION,TOGETHER,28427.0,1,52,7,8,67,0,2013-03-21
9589,1948,77,PHD,WIDOW,82032.0,0,1234,17,1,54,0,2014-04-05
4838,1978,47,GRADUATION,TOGETHER,22775.0,1,15,4,8,40,0,2013-06-19
9246,1985,40,MASTER,TOGETHER,40101.0,1,415,17,7,73,0,2012-10-14
6261,1979,46,GRADUATION,MARRIED,58025.0,1,470,18,4,81,0,2013-11-26
7366,1982,43,MASTER,SINGLE,75777.0,0,1438,21,1,12,1,2013-07-04
10659,1979,46,2N CYCLE,TOGETHER,7500.0,1,53,11,7,7,0,2013-05-07
1448,1963,62,MASTER,MARRIED,33562.0,3,51,9,4,33,0,2014-06-25
4286,1970,55,PHD,SINGLE,57642.0,1,679,22,4,24,0,2014-01-09
4749,1968,57,GRADUATION,TOGETHER,58554.0,2,586,22,7,55,0,2012-09-26
4478,1979,46,GRADUATION,MARRIED,63777.0,2,653,26,8,87,0,2013-03-24
4201,1962,63,GRADUATION,SINGLE,57967.0,1,468,19,5,39,0,2013-03-03
8720,1978,47,2N CYCLE,TOGETHER,0.0,0,1679,1,0,53,0,2012-08-12
10084,1972,53,GRADUATION,MARRIED,24434.0,2,50,7,7,9,0,2014-05-18
7004,1984,41,GRADUATION,SINGLE,11012.0,1,84,9,9,82,0,2013-03-16
9817,1970,55,MASTER,SINGLE,44802.0,0,1049,27,8,71,0,2012-08-21
8080,1986,39,GRADUATION,SINGLE,26816.0,0,22,4,4,50,0,2012-08-17
9432,1977,48,GRADUATION,TOGETHER,666666.0,1,62,11,6,23,0,2013-06-02
8372,1974,51,GRADUATION,MARRIED,34421.0,1,30,4,7,81,0,2013-07-01
10870,1967,58,GRADUATION,MARRIED,61223.0,1,1341,18,5,46,0,2013-06-13
4001,1946,79,PHD,TOGETHER,64014.0,3,444,22,7,56,0,2014-06-10
7270,1981,44,GRADUATION,DIVORCED,56981.0,0,1241,19,6,91,0,2014-01-25
8235,1956,69,MASTER,TOGETHER,69245.0,1,843,23,3,8,0,2014-01-24
9405,1954,71,PHD,MARRIED,52869.0,2,172,11,7,40,1,2012-10-15
